date;month;year;service;type_paiment;affluence;num_month
1/6/2022;Junio;2022;Expdirecto;Boleto;3068;6
1/6/2022;Junio;2022;Expdirecto;Prepago;407;6
1/6/2022;Junio;2022;Expdirecto;Gratuidad;903;6
1/6/2022;Junio;2022;Expreso;Boleto;123686;6
1/6/2022;Junio;2022;Expreso;Prepago;8208;6
1/6/2022;Junio;2022;Expreso;Gratuidad;36408;6
1/6/2022;Junio;2022;Nochebús;Boleto;884;6
1/6/2022;Junio;2022;Nochebús;Prepago;3;6
1/6/2022;Junio;2022;Nochebús;Gratuidad;73;6
1/6/2022;Junio;2022;Ordinario;Boleto;85028;6
1/6/2022;Junio;2022;Ordinario;Prepago;1221;6
1/6/2022;Junio;2022;Ordinario;Gratuidad;24979;6
1/6/2022;Junio;2022;S/Metro;Boleto;51030;6
1/6/2022;Junio;2022;S/Metro;Prepago;1276;6
1/6/2022;Junio;2022;S/Metro;Gratuidad;15006;6
2/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
2/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
2/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
2/6/2022;Junio;2022;Atenea;Boleto;19570;6
2/6/2022;Junio;2022;Atenea;Prepago;84;6
2/6/2022;Junio;2022;Atenea;Gratuidad;5741;6
2/6/2022;Junio;2022;Ecoatenea;Boleto;248;6
2/6/2022;Junio;2022;Ecoatenea;Prepago;39;6
2/6/2022;Junio;2022;Ecoatenea;Gratuidad;73;6
2/6/2022;Junio;2022;Ecobús;Boleto;23542;6
2/6/2022;Junio;2022;Ecobús;Prepago;2101;6
2/6/2022;Junio;2022;Ecobús;Gratuidad;6922;6
2/6/2022;Junio;2022;Expdirecto;Boleto;2184;6
2/6/2022;Junio;2022;Expdirecto;Prepago;314;6
2/6/2022;Junio;2022;Expdirecto;Gratuidad;641;6
2/6/2022;Junio;2022;Expreso;Boleto;111823;6
2/6/2022;Junio;2022;Expreso;Prepago;8499;6
2/6/2022;Junio;2022;Expreso;Gratuidad;32920;6
2/6/2022;Junio;2022;Nochebús;Boleto;829;6
2/6/2022;Junio;2022;Nochebús;Prepago;7;6
2/6/2022;Junio;2022;Nochebús;Gratuidad;64;6
2/6/2022;Junio;2022;Ordinario;Boleto;80282;6
2/6/2022;Junio;2022;Ordinario;Prepago;1209;6
2/6/2022;Junio;2022;Ordinario;Gratuidad;23581;6
2/6/2022;Junio;2022;S/Metro;Boleto;48617;6
2/6/2022;Junio;2022;S/Metro;Prepago;1220;6
2/6/2022;Junio;2022;S/Metro;Gratuidad;14299;6
3/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
3/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
3/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
3/6/2022;Junio;2022;Atenea;Boleto;20144;6
3/6/2022;Junio;2022;Atenea;Prepago;24;6
3/6/2022;Junio;2022;Atenea;Gratuidad;5908;6
3/6/2022;Junio;2022;Ecoatenea;Boleto;1025;6
3/6/2022;Junio;2022;Ecoatenea;Prepago;133;6
3/6/2022;Junio;2022;Ecoatenea;Gratuidad;301;6
3/6/2022;Junio;2022;Ecobús;Boleto;31162;6
3/6/2022;Junio;2022;Ecobús;Prepago;2525;6
3/6/2022;Junio;2022;Ecobús;Gratuidad;9168;6
3/6/2022;Junio;2022;Expdirecto;Boleto;2925;6
3/6/2022;Junio;2022;Expdirecto;Prepago;346;6
3/6/2022;Junio;2022;Expdirecto;Gratuidad;859;6
3/6/2022;Junio;2022;Expreso;Boleto;126881;6
3/6/2022;Junio;2022;Expreso;Prepago;8807;6
3/6/2022;Junio;2022;Expreso;Gratuidad;37371;6
3/6/2022;Junio;2022;Nochebús;Boleto;1205;6
3/6/2022;Junio;2022;Nochebús;Prepago;3;6
3/6/2022;Junio;2022;Nochebús;Gratuidad;96;6
3/6/2022;Junio;2022;Ordinario;Boleto;81883;6
3/6/2022;Junio;2022;Ordinario;Prepago;1354;6
3/6/2022;Junio;2022;Ordinario;Gratuidad;24052;6
3/6/2022;Junio;2022;S/Metro;Boleto;50814;6
3/6/2022;Junio;2022;S/Metro;Prepago;1450;6
3/6/2022;Junio;2022;S/Metro;Gratuidad;14939;6
4/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
4/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
4/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
4/6/2022;Junio;2022;Atenea;Boleto;7322;6
4/6/2022;Junio;2022;Atenea;Prepago;5;6
4/6/2022;Junio;2022;Atenea;Gratuidad;2148;6
4/6/2022;Junio;2022;Ecoatenea;Boleto;397;6
4/6/2022;Junio;2022;Ecoatenea;Prepago;60;6
4/6/2022;Junio;2022;Ecoatenea;Gratuidad;117;6
4/6/2022;Junio;2022;Ecobús;Boleto;21021;6
4/6/2022;Junio;2022;Ecobús;Prepago;1488;6
4/6/2022;Junio;2022;Ecobús;Gratuidad;6177;6
4/6/2022;Junio;2022;Expdirecto;Boleto;735;6
4/6/2022;Junio;2022;Expdirecto;Prepago;60;6
4/6/2022;Junio;2022;Expdirecto;Gratuidad;217;6
4/6/2022;Junio;2022;Expreso;Boleto;73928;6
4/6/2022;Junio;2022;Expreso;Prepago;4621;6
4/6/2022;Junio;2022;Expreso;Gratuidad;21754;6
4/6/2022;Junio;2022;Nochebús;Boleto;1380;6
4/6/2022;Junio;2022;Nochebús;Prepago;5;6
4/6/2022;Junio;2022;Nochebús;Gratuidad;106;6
4/6/2022;Junio;2022;Ordinario;Boleto;40356;6
4/6/2022;Junio;2022;Ordinario;Prepago;683;6
4/6/2022;Junio;2022;Ordinario;Gratuidad;11858;6
4/6/2022;Junio;2022;S/Metro;Boleto;36275;6
4/6/2022;Junio;2022;S/Metro;Prepago;856;6
4/6/2022;Junio;2022;S/Metro;Gratuidad;10662;6
5/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
5/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
5/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
5/6/2022;Junio;2022;Atenea;Boleto;3048;6
5/6/2022;Junio;2022;Atenea;Prepago;0;6
5/6/2022;Junio;2022;Atenea;Gratuidad;895;6
5/6/2022;Junio;2022;Ecoatenea;Boleto;640;6
5/6/2022;Junio;2022;Ecoatenea;Prepago;95;6
5/6/2022;Junio;2022;Ecoatenea;Gratuidad;188;6
5/6/2022;Junio;2022;Ecobús;Boleto;13750;6
5/6/2022;Junio;2022;Ecobús;Prepago;1005;6
5/6/2022;Junio;2022;Ecobús;Gratuidad;4042;6
5/6/2022;Junio;2022;Expdirecto;Boleto;0;6
5/6/2022;Junio;2022;Expdirecto;Prepago;0;6
5/6/2022;Junio;2022;Expdirecto;Gratuidad;1;6
5/6/2022;Junio;2022;Expreso;Boleto;56307;6
5/6/2022;Junio;2022;Expreso;Prepago;2822;6
5/6/2022;Junio;2022;Expreso;Gratuidad;16564;6
5/6/2022;Junio;2022;Nochebús;Boleto;1233;6
5/6/2022;Junio;2022;Nochebús;Prepago;6;6
5/6/2022;Junio;2022;Nochebús;Gratuidad;93;6
5/6/2022;Junio;2022;Ordinario;Boleto;29897;6
5/6/2022;Junio;2022;Ordinario;Prepago;367;6
5/6/2022;Junio;2022;Ordinario;Gratuidad;8778;6
5/6/2022;Junio;2022;S/Metro;Boleto;23642;6
5/6/2022;Junio;2022;S/Metro;Prepago;477;6
5/6/2022;Junio;2022;S/Metro;Gratuidad;6941;6
6/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
6/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
6/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
6/6/2022;Junio;2022;Atenea;Boleto;16966;6
6/6/2022;Junio;2022;Atenea;Prepago;24;6
6/6/2022;Junio;2022;Atenea;Gratuidad;4978;6
6/6/2022;Junio;2022;Ecoatenea;Boleto;1362;6
6/6/2022;Junio;2022;Ecoatenea;Prepago;162;6
6/6/2022;Junio;2022;Ecoatenea;Gratuidad;401;6
6/6/2022;Junio;2022;Ecobús;Boleto;27343;6
6/6/2022;Junio;2022;Ecobús;Prepago;2434;6
6/6/2022;Junio;2022;Ecobús;Gratuidad;8057;6
6/6/2022;Junio;2022;Expdirecto;Boleto;2846;6
6/6/2022;Junio;2022;Expdirecto;Prepago;360;6
6/6/2022;Junio;2022;Expdirecto;Gratuidad;838;6
6/6/2022;Junio;2022;Expreso;Boleto;124460;6
6/6/2022;Junio;2022;Expreso;Prepago;8555;6
6/6/2022;Junio;2022;Expreso;Gratuidad;36652;6
6/6/2022;Junio;2022;Nochebús;Boleto;613;6
6/6/2022;Junio;2022;Nochebús;Prepago;5;6
6/6/2022;Junio;2022;Nochebús;Gratuidad;47;6
6/6/2022;Junio;2022;Ordinario;Boleto;80112;6
6/6/2022;Junio;2022;Ordinario;Prepago;1380;6
6/6/2022;Junio;2022;Ordinario;Gratuidad;23543;6
6/6/2022;Junio;2022;S/Metro;Boleto;41402;6
6/6/2022;Junio;2022;S/Metro;Prepago;1306;6
6/6/2022;Junio;2022;S/Metro;Gratuidad;12174;6
7/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
7/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
7/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
7/6/2022;Junio;2022;Atenea;Boleto;17351;6
7/6/2022;Junio;2022;Atenea;Prepago;30;6
7/6/2022;Junio;2022;Atenea;Gratuidad;5090;6
7/6/2022;Junio;2022;Ecoatenea;Boleto;960;6
7/6/2022;Junio;2022;Ecoatenea;Prepago;166;6
7/6/2022;Junio;2022;Ecoatenea;Gratuidad;282;6
7/6/2022;Junio;2022;Ecobús;Boleto;29569;6
7/6/2022;Junio;2022;Ecobús;Prepago;2399;6
7/6/2022;Junio;2022;Ecobús;Gratuidad;8713;6
7/6/2022;Junio;2022;Expdirecto;Boleto;3056;6
7/6/2022;Junio;2022;Expdirecto;Prepago;455;6
7/6/2022;Junio;2022;Expdirecto;Gratuidad;901;6
7/6/2022;Junio;2022;Expreso;Boleto;127987;6
7/6/2022;Junio;2022;Expreso;Prepago;9552;6
7/6/2022;Junio;2022;Expreso;Gratuidad;37683;6
7/6/2022;Junio;2022;Nochebús;Boleto;800;6
7/6/2022;Junio;2022;Nochebús;Prepago;6;6
7/6/2022;Junio;2022;Nochebús;Gratuidad;76;6
7/6/2022;Junio;2022;Ordinario;Boleto;83381;6
7/6/2022;Junio;2022;Ordinario;Prepago;1381;6
7/6/2022;Junio;2022;Ordinario;Gratuidad;24495;6
7/6/2022;Junio;2022;S/Metro;Boleto;50517;6
7/6/2022;Junio;2022;S/Metro;Prepago;1196;6
7/6/2022;Junio;2022;S/Metro;Gratuidad;14851;6
8/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
8/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
8/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
8/6/2022;Junio;2022;Atenea;Boleto;16522;6
8/6/2022;Junio;2022;Atenea;Prepago;41;6
8/6/2022;Junio;2022;Atenea;Gratuidad;4847;6
8/6/2022;Junio;2022;Ecoatenea;Boleto;1779;6
8/6/2022;Junio;2022;Ecoatenea;Prepago;186;6
8/6/2022;Junio;2022;Ecoatenea;Gratuidad;523;6
8/6/2022;Junio;2022;Ecobús;Boleto;28089;6
8/6/2022;Junio;2022;Ecobús;Prepago;2356;6
8/6/2022;Junio;2022;Ecobús;Gratuidad;8271;6
8/6/2022;Junio;2022;Expdirecto;Boleto;2823;6
8/6/2022;Junio;2022;Expdirecto;Prepago;442;6
8/6/2022;Junio;2022;Expdirecto;Gratuidad;833;6
8/6/2022;Junio;2022;Expreso;Boleto;132143;6
8/6/2022;Junio;2022;Expreso;Prepago;9477;6
8/6/2022;Junio;2022;Expreso;Gratuidad;38896;6
8/6/2022;Junio;2022;Nochebús;Boleto;719;6
8/6/2022;Junio;2022;Nochebús;Prepago;1;6
8/6/2022;Junio;2022;Nochebús;Gratuidad;57;6
8/6/2022;Junio;2022;Ordinario;Boleto;89143;6
8/6/2022;Junio;2022;Ordinario;Prepago;1487;6
8/6/2022;Junio;2022;Ordinario;Gratuidad;26181;6
8/6/2022;Junio;2022;S/Metro;Boleto;54665;6
8/6/2022;Junio;2022;S/Metro;Prepago;968;6
8/6/2022;Junio;2022;S/Metro;Gratuidad;16061;6
9/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
9/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
9/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
9/6/2022;Junio;2022;Atenea;Boleto;17003;6
9/6/2022;Junio;2022;Atenea;Prepago;38;6
9/6/2022;Junio;2022;Atenea;Gratuidad;4989;6
9/6/2022;Junio;2022;Ecoatenea;Boleto;767;6
9/6/2022;Junio;2022;Ecoatenea;Prepago;122;6
9/6/2022;Junio;2022;Ecoatenea;Gratuidad;225;6
9/6/2022;Junio;2022;Ecobús;Boleto;27406;6
9/6/2022;Junio;2022;Ecobús;Prepago;2455;6
9/6/2022;Junio;2022;Ecobús;Gratuidad;8063;6
9/6/2022;Junio;2022;Expdirecto;Boleto;2766;6
9/6/2022;Junio;2022;Expdirecto;Prepago;391;6
9/6/2022;Junio;2022;Expdirecto;Gratuidad;819;6
9/6/2022;Junio;2022;Expreso;Boleto;121366;6
9/6/2022;Junio;2022;Expreso;Prepago;9950;6
9/6/2022;Junio;2022;Expreso;Gratuidad;35757;6
9/6/2022;Junio;2022;Nochebús;Boleto;904;6
9/6/2022;Junio;2022;Nochebús;Prepago;4;6
9/6/2022;Junio;2022;Nochebús;Gratuidad;74;6
9/6/2022;Junio;2022;Ordinario;Boleto;81528;6
9/6/2022;Junio;2022;Ordinario;Prepago;1241;6
9/6/2022;Junio;2022;Ordinario;Gratuidad;23940;6
9/6/2022;Junio;2022;S/Metro;Boleto;47645;6
9/6/2022;Junio;2022;S/Metro;Prepago;977;6
9/6/2022;Junio;2022;S/Metro;Gratuidad;14011;6
10/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
10/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
10/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
10/6/2022;Junio;2022;Atenea;Boleto;17407;6
10/6/2022;Junio;2022;Atenea;Prepago;55;6
10/6/2022;Junio;2022;Atenea;Gratuidad;5107;6
10/6/2022;Junio;2022;Ecoatenea;Boleto;400;6
10/6/2022;Junio;2022;Ecoatenea;Prepago;50;6
10/6/2022;Junio;2022;Ecoatenea;Gratuidad;117;6
10/6/2022;Junio;2022;Ecobús;Boleto;26906;6
10/6/2022;Junio;2022;Ecobús;Prepago;2013;6
10/6/2022;Junio;2022;Ecobús;Gratuidad;7914;6
10/6/2022;Junio;2022;Expdirecto;Boleto;3173;6
10/6/2022;Junio;2022;Expdirecto;Prepago;356;6
10/6/2022;Junio;2022;Expdirecto;Gratuidad;934;6
10/6/2022;Junio;2022;Expreso;Boleto;126789;6
10/6/2022;Junio;2022;Expreso;Prepago;9031;6
10/6/2022;Junio;2022;Expreso;Gratuidad;37326;6
10/6/2022;Junio;2022;Nochebús;Boleto;867;6
10/6/2022;Junio;2022;Nochebús;Prepago;2;6
10/6/2022;Junio;2022;Nochebús;Gratuidad;71;6
10/6/2022;Junio;2022;Ordinario;Boleto;82354;6
10/6/2022;Junio;2022;Ordinario;Prepago;1281;6
10/6/2022;Junio;2022;Ordinario;Gratuidad;24190;6
10/6/2022;Junio;2022;S/Metro;Boleto;48311;6
10/6/2022;Junio;2022;S/Metro;Prepago;1176;6
10/6/2022;Junio;2022;S/Metro;Gratuidad;14198;6
11/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
11/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
11/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
11/6/2022;Junio;2022;Atenea;Boleto;5115;6
11/6/2022;Junio;2022;Atenea;Prepago;0;6
11/6/2022;Junio;2022;Atenea;Gratuidad;1499;6
11/6/2022;Junio;2022;Ecoatenea;Boleto;0;6
11/6/2022;Junio;2022;Ecoatenea;Prepago;0;6
11/6/2022;Junio;2022;Ecoatenea;Gratuidad;0;6
11/6/2022;Junio;2022;Ecobús;Boleto;21002;6
11/6/2022;Junio;2022;Ecobús;Prepago;1607;6
11/6/2022;Junio;2022;Ecobús;Gratuidad;6176;6
11/6/2022;Junio;2022;Expdirecto;Boleto;796;6
11/6/2022;Junio;2022;Expdirecto;Prepago;52;6
11/6/2022;Junio;2022;Expdirecto;Gratuidad;233;6
11/6/2022;Junio;2022;Expreso;Boleto;75596;6
11/6/2022;Junio;2022;Expreso;Prepago;4539;6
11/6/2022;Junio;2022;Expreso;Gratuidad;22239;6
11/6/2022;Junio;2022;Nochebús;Boleto;1257;6
11/6/2022;Junio;2022;Nochebús;Prepago;1;6
11/6/2022;Junio;2022;Nochebús;Gratuidad;95;6
11/6/2022;Junio;2022;Ordinario;Boleto;42082;6
11/6/2022;Junio;2022;Ordinario;Prepago;539;6
11/6/2022;Junio;2022;Ordinario;Gratuidad;12352;6
11/6/2022;Junio;2022;S/Metro;Boleto;37567;6
11/6/2022;Junio;2022;S/Metro;Prepago;640;6
11/6/2022;Junio;2022;S/Metro;Gratuidad;11025;6
12/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
12/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
12/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
12/6/2022;Junio;2022;Atenea;Boleto;2858;6
12/6/2022;Junio;2022;Atenea;Prepago;0;6
12/6/2022;Junio;2022;Atenea;Gratuidad;838;6
12/6/2022;Junio;2022;Ecoatenea;Boleto;449;6
12/6/2022;Junio;2022;Ecoatenea;Prepago;43;6
12/6/2022;Junio;2022;Ecoatenea;Gratuidad;132;6
12/6/2022;Junio;2022;Ecobús;Boleto;14927;6
12/6/2022;Junio;2022;Ecobús;Prepago;1003;6
12/6/2022;Junio;2022;Ecobús;Gratuidad;4387;6
12/6/2022;Junio;2022;Expdirecto;Boleto;0;6
12/6/2022;Junio;2022;Expdirecto;Prepago;0;6
12/6/2022;Junio;2022;Expdirecto;Gratuidad;1;6
12/6/2022;Junio;2022;Expreso;Boleto;58243;6
12/6/2022;Junio;2022;Expreso;Prepago;2842;6
12/6/2022;Junio;2022;Expreso;Gratuidad;17124;6
12/6/2022;Junio;2022;Nochebús;Boleto;1164;6
12/6/2022;Junio;2022;Nochebús;Prepago;11;6
12/6/2022;Junio;2022;Nochebús;Gratuidad;89;6
12/6/2022;Junio;2022;Ordinario;Boleto;30551;6
12/6/2022;Junio;2022;Ordinario;Prepago;443;6
12/6/2022;Junio;2022;Ordinario;Gratuidad;8972;6
12/6/2022;Junio;2022;S/Metro;Boleto;25454;6
12/6/2022;Junio;2022;S/Metro;Prepago;584;6
12/6/2022;Junio;2022;S/Metro;Gratuidad;7482;6
13/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
13/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
13/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
13/6/2022;Junio;2022;Atenea;Boleto;15823;6
13/6/2022;Junio;2022;Atenea;Prepago;58;6
13/6/2022;Junio;2022;Atenea;Gratuidad;4642;6
13/6/2022;Junio;2022;Ecoatenea;Boleto;1343;6
13/6/2022;Junio;2022;Ecoatenea;Prepago;203;6
13/6/2022;Junio;2022;Ecoatenea;Gratuidad;394;6
13/6/2022;Junio;2022;Ecobús;Boleto;29602;6
13/6/2022;Junio;2022;Ecobús;Prepago;2259;6
13/6/2022;Junio;2022;Ecobús;Gratuidad;8711;6
13/6/2022;Junio;2022;Expdirecto;Boleto;2831;6
13/6/2022;Junio;2022;Expdirecto;Prepago;426;6
13/6/2022;Junio;2022;Expdirecto;Gratuidad;838;6
13/6/2022;Junio;2022;Expreso;Boleto;128618;6
13/6/2022;Junio;2022;Expreso;Prepago;9246;6
13/6/2022;Junio;2022;Expreso;Gratuidad;37888;6
13/6/2022;Junio;2022;Nochebús;Boleto;555;6
13/6/2022;Junio;2022;Nochebús;Prepago;2;6
13/6/2022;Junio;2022;Nochebús;Gratuidad;42;6
13/6/2022;Junio;2022;Ordinario;Boleto;80667;6
13/6/2022;Junio;2022;Ordinario;Prepago;1202;6
13/6/2022;Junio;2022;Ordinario;Gratuidad;23692;6
13/6/2022;Junio;2022;S/Metro;Boleto;48601;6
13/6/2022;Junio;2022;S/Metro;Prepago;1226;6
13/6/2022;Junio;2022;S/Metro;Gratuidad;14281;6
14/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
14/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
14/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
14/6/2022;Junio;2022;Atenea;Boleto;16647;6
14/6/2022;Junio;2022;Atenea;Prepago;35;6
14/6/2022;Junio;2022;Atenea;Gratuidad;4885;6
14/6/2022;Junio;2022;Ecoatenea;Boleto;1502;6
14/6/2022;Junio;2022;Ecoatenea;Prepago;200;6
14/6/2022;Junio;2022;Ecoatenea;Gratuidad;443;6
14/6/2022;Junio;2022;Ecobús;Boleto;28582;6
14/6/2022;Junio;2022;Ecobús;Prepago;2244;6
14/6/2022;Junio;2022;Ecobús;Gratuidad;8407;6
14/6/2022;Junio;2022;Expdirecto;Boleto;2943;6
14/6/2022;Junio;2022;Expdirecto;Prepago;455;6
14/6/2022;Junio;2022;Expdirecto;Gratuidad;864;6
14/6/2022;Junio;2022;Expreso;Boleto;121710;6
14/6/2022;Junio;2022;Expreso;Prepago;9497;6
14/6/2022;Junio;2022;Expreso;Gratuidad;35863;6
14/6/2022;Junio;2022;Nochebús;Boleto;666;6
14/6/2022;Junio;2022;Nochebús;Prepago;4;6
14/6/2022;Junio;2022;Nochebús;Gratuidad;51;6
14/6/2022;Junio;2022;Ordinario;Boleto;82681;6
14/6/2022;Junio;2022;Ordinario;Prepago;1354;6
14/6/2022;Junio;2022;Ordinario;Gratuidad;24288;6
14/6/2022;Junio;2022;S/Metro;Boleto;49513;6
14/6/2022;Junio;2022;S/Metro;Prepago;1364;6
14/6/2022;Junio;2022;S/Metro;Gratuidad;14560;6
15/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
15/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
15/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
15/6/2022;Junio;2022;Atenea;Boleto;19316;6
15/6/2022;Junio;2022;Atenea;Prepago;60;6
15/6/2022;Junio;2022;Atenea;Gratuidad;5668;6
15/6/2022;Junio;2022;Ecoatenea;Boleto;1102;6
15/6/2022;Junio;2022;Ecoatenea;Prepago;156;6
15/6/2022;Junio;2022;Ecoatenea;Gratuidad;323;6
15/6/2022;Junio;2022;Ecobús;Boleto;27827;6
15/6/2022;Junio;2022;Ecobús;Prepago;2452;6
15/6/2022;Junio;2022;Ecobús;Gratuidad;8196;6
15/6/2022;Junio;2022;Expdirecto;Boleto;2922;6
15/6/2022;Junio;2022;Expdirecto;Prepago;469;6
15/6/2022;Junio;2022;Expdirecto;Gratuidad;863;6
15/6/2022;Junio;2022;Expreso;Boleto;129398;6
15/6/2022;Junio;2022;Expreso;Prepago;10393;6
15/6/2022;Junio;2022;Expreso;Gratuidad;38124;6
15/6/2022;Junio;2022;Nochebús;Boleto;759;6
15/6/2022;Junio;2022;Nochebús;Prepago;9;6
15/6/2022;Junio;2022;Nochebús;Gratuidad;58;6
15/6/2022;Junio;2022;Ordinario;Boleto;87865;6
15/6/2022;Junio;2022;Ordinario;Prepago;1478;6
15/6/2022;Junio;2022;Ordinario;Gratuidad;25814;6
15/6/2022;Junio;2022;S/Metro;Boleto;52504;6
15/6/2022;Junio;2022;S/Metro;Prepago;1456;6
15/6/2022;Junio;2022;S/Metro;Gratuidad;15437;6
16/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
16/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
16/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
16/6/2022;Junio;2022;Atenea;Boleto;20473;6
16/6/2022;Junio;2022;Atenea;Prepago;594;6
16/6/2022;Junio;2022;Atenea;Gratuidad;6006;6
16/6/2022;Junio;2022;Ecoatenea;Boleto;1022;6
16/6/2022;Junio;2022;Ecoatenea;Prepago;161;6
16/6/2022;Junio;2022;Ecoatenea;Gratuidad;304;6
16/6/2022;Junio;2022;Ecobús;Boleto;29833;6
16/6/2022;Junio;2022;Ecobús;Prepago;2474;6
16/6/2022;Junio;2022;Ecobús;Gratuidad;8781;6
16/6/2022;Junio;2022;Expdirecto;Boleto;2908;6
16/6/2022;Junio;2022;Expdirecto;Prepago;407;6
16/6/2022;Junio;2022;Expdirecto;Gratuidad;860;6
16/6/2022;Junio;2022;Expreso;Boleto;136121;6
16/6/2022;Junio;2022;Expreso;Prepago;10360;6
16/6/2022;Junio;2022;Expreso;Gratuidad;40080;6
16/6/2022;Junio;2022;Nochebús;Boleto;839;6
16/6/2022;Junio;2022;Nochebús;Prepago;11;6
16/6/2022;Junio;2022;Nochebús;Gratuidad;67;6
16/6/2022;Junio;2022;Ordinario;Boleto;94545;6
16/6/2022;Junio;2022;Ordinario;Prepago;1024;6
16/6/2022;Junio;2022;Ordinario;Gratuidad;27773;6
16/6/2022;Junio;2022;S/Metro;Boleto;56627;6
16/6/2022;Junio;2022;S/Metro;Prepago;1400;6
16/6/2022;Junio;2022;S/Metro;Gratuidad;16649;6
17/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
17/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
17/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
17/6/2022;Junio;2022;Atenea;Boleto;18182;6
17/6/2022;Junio;2022;Atenea;Prepago;489;6
17/6/2022;Junio;2022;Atenea;Gratuidad;5334;6
17/6/2022;Junio;2022;Ecoatenea;Boleto;732;6
17/6/2022;Junio;2022;Ecoatenea;Prepago;117;6
17/6/2022;Junio;2022;Ecoatenea;Gratuidad;215;6
17/6/2022;Junio;2022;Ecobús;Boleto;29182;6
17/6/2022;Junio;2022;Ecobús;Prepago;2322;6
17/6/2022;Junio;2022;Ecobús;Gratuidad;8587;6
17/6/2022;Junio;2022;Expdirecto;Boleto;2649;6
17/6/2022;Junio;2022;Expdirecto;Prepago;388;6
17/6/2022;Junio;2022;Expdirecto;Gratuidad;779;6
17/6/2022;Junio;2022;Expreso;Boleto;129061;6
17/6/2022;Junio;2022;Expreso;Prepago;9268;6
17/6/2022;Junio;2022;Expreso;Gratuidad;38021;6
17/6/2022;Junio;2022;Nochebús;Boleto;1150;6
17/6/2022;Junio;2022;Nochebús;Prepago;15;6
17/6/2022;Junio;2022;Nochebús;Gratuidad;92;6
17/6/2022;Junio;2022;Ordinario;Boleto;82229;6
17/6/2022;Junio;2022;Ordinario;Prepago;1025;6
17/6/2022;Junio;2022;Ordinario;Gratuidad;24174;6
17/6/2022;Junio;2022;S/Metro;Boleto;53823;6
17/6/2022;Junio;2022;S/Metro;Prepago;1419;6
17/6/2022;Junio;2022;S/Metro;Gratuidad;15823;6
18/6/2022;Junio;2022;Servicios Temporales;Boleto;0;6
18/6/2022;Junio;2022;Servicios Temporales;Prepago;0;6
18/6/2022;Junio;2022;Servicios Temporales;Gratuidad;0;6
18/6/2022;Junio;2022;Atenea;Boleto;8389;6
18/6/2022;Junio;2022;Atenea;Prepago;156;6
18/6/2022;Junio;2022;Atenea;Gratuidad;2463;6
18/6/2022;Junio;2022;Ecoatenea;Boleto;0;6
18/6/2022;Junio;2022;Ecoatenea;Prepago;0;6
